Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
Effective Automated Testing with Spring,https://www.pluralsight.com/courses/effective-testing-with-spring,Computer Science,"At the core of software development is a thorough knowledge of writing automated tests. In this course, Effective Automated Testing with Spring, you will learn how to write automated tests. You will learn how to organize code to make it easy to test. Next, you'll see exactly what you need to do to learn how to write automated tests. Finally, you'll learn how to use automated tests as a source of documentation. When you’re finished with this course, you will have a foundational knowledge of automated testing that will help you as you move forward to software development.","At the core of software development is a thorough knowledge of writing automated tests. In this course, Effective Automated Testing with Spring, you will learn how to write automated tests. You will learn how to organize code to make it easy to test. Next, you'll see exactly what you need to do to learn how to write automated tests. Finally, you'll learn how to use automated tests as a source of documentation. When you’re finished with this course, you will have a foundational knowledge of automated testing that will help you as you move forward to software development.",1,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Spring Framework: Versioning Spring Data REST APIs,https://www.pluralsight.com/courses/spring-framework-versioning-spring-data-rest-apis,Computer Science,"Sometimes you can't add features to your API without breaking something. How can you best communicate that to your users? In this course, Spring Framework: Versioning Spring Data REST APIs, you will learn foundational knowledge of versioning APIs.
First, you will learn about when to version your API. Next, you will discover different versioning schemes. Finally, you will explore how to implement versioning in a Spring Data REST API. When you're finished with this course, you will have the skills and knowledge of versioning Spring Data REST APIs needed to effectively manage change in your APIs.","Sometimes you can't add features to your API without breaking something. How can you best communicate that to your users? In this course, Spring Framework: Versioning Spring Data REST APIs, you will learn foundational knowledge of versioning APIs.
First, you will learn about when to version your API. Next, you will discover different versioning schemes. Finally, you will explore how to implement versioning in a Spring Data REST API. When you're finished with this course, you will have the skills and knowledge of versioning Spring Data REST APIs needed to effectively manage change in your APIs.",2,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Tactics and Tools for Troubleshooting Front-end Web Development,https://www.pluralsight.com/courses/tactics-tools-troubleshooting-front-end-web-development,Computer Science,"At the core of any fully responsive website is a thorough knowledge of how to troubleshoot HTML, CSS, and JavaScript. This course, Tactics and Tools for Troubleshooting Front-end Web Development, will show you how to troubleshoot HTML, CSS, and JavaScript using the Chrome DevTools, Firebug, Firefox Developer Edition, and IE Developer Tools. You will learn how to view and test CSS for any HTML element, log JavaScript errors to the console, and step through JavaScript code using the debugger. Then, you will build on this knowledge and use these tools in BrowserStack's live testing environments for any OS, Browser, and Device combination. When you're finished with this course, you will have the knowledge to troubleshoot any front-end issue on your website, which will help you as you move forward to building a completely responsive website that displays properly across all browsers and devices.","At the core of any fully responsive website is a thorough knowledge of how to troubleshoot HTML, CSS, and JavaScript. This course, Tactics and Tools for Troubleshooting Front-end Web Development, will show you how to troubleshoot HTML, CSS, and JavaScript using the Chrome DevTools, Firebug, Firefox Developer Edition, and IE Developer Tools. You will learn how to view and test CSS for any HTML element, log JavaScript errors to the console, and step through JavaScript code using the debugger. Then, you will build on this knowledge and use these tools in BrowserStack's live testing environments for any OS, Browser, and Device combination. When you're finished with this course, you will have the knowledge to troubleshoot any front-end issue on your website, which will help you as you move forward to building a completely responsive website that displays properly across all browsers and devices.",1,0,0,,3.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Jira 8 Integrations,https://www.pluralsight.com/courses/jira-integrations,Computer Science,"Software development teams rely on an ecosystem of tools to get work done, and a lack of integration between those tools can cause team-members to have to switch between tools frequently. In this course, Jira 8 Integrations, you’ll learn how to integrate Jira with popular tools commonly used by dev teams. First, you’ll learn how to perform each integration as well as the benefits gained both in Jira and the integrated tool once they’re connected. Then, you’ll see Jira integrated with Confluence, Slack, Bitbucket, Bamboo, and Crucible. Finally, you’ll explore two general mechanisms for building custom integrations with Jira, which are the use of web hooks and the use of Jira REST API. By the end of this course, you’ll be able to help your team gain the benefits of tool integration with Jira.","Software development teams rely on an ecosystem of tools to get work done, and a lack of integration between those tools can cause team-members to have to switch between tools frequently. In this course, Jira 8 Integrations, you’ll learn how to integrate Jira with popular tools commonly used by dev teams. First, you’ll learn how to perform each integration as well as the benefits gained both in Jira and the integrated tool once they’re connected. Then, you’ll see Jira integrated with Confluence, Slack, Bitbucket, Bamboo, and Crucible. Finally, you’ll explore two general mechanisms for building custom integrations with Jira, which are the use of web hooks and the use of Jira REST API. By the end of this course, you’ll be able to help your team gain the benefits of tool integration with Jira.",2,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Secure User Account and Authentication Practices in ASP.NET 3 and ASP.NET Core 3,https://www.pluralsight.com/courses/secure-account-authentication-practices-asp-dot-net-core,Computer Science,"Getting authentication and authorization done right in your website can help keep your users and their data safe from attacks. While perfect security is arguably impossible to achieve, you’re going to see a wide variety of techniques to help you keep your site secure. In this course, Secure User Account and Authentication Practices in ASP.NET and ASP.NET Core, you’ll learn to create secure websites that use recommended practices around user account management and authentication and authorization. First, you’ll explore how to properly implement a user authentication and registration process - including password policies and password recovery. Next, you’ll discover how to add additional security through multi-factor authentication and the prevention of some common authentication-related attacks. Finally, you’ll learn how to add authorization to your website to prevent authenticated users from seeing or doing things that they should not be able to. When you’re finished with this course, you’ll have the skills and knowledge of secure authentication and user account practices needed to create websites that you and your customers can be confident in.","Getting authentication and authorization done right in your website can help keep your users and their data safe from attacks. While perfect security is arguably impossible to achieve, you’re going to see a wide variety of techniques to help you keep your site secure. In this course, Secure User Account and Authentication Practices in ASP.NET and ASP.NET Core, you’ll learn to create secure websites that use recommended practices around user account management and authentication and authorization. First, you’ll explore how to properly implement a user authentication and registration process - including password policies and password recovery. Next, you’ll discover how to add additional security through multi-factor authentication and the prevention of some common authentication-related attacks. Finally, you’ll learn how to add authorization to your website to prevent authenticated users from seeing or doing things that they should not be able to. When you’re finished with this course, you’ll have the skills and knowledge of secure authentication and user account practices needed to create websites that you and your customers can be confident in.",1,0,0,,5.0,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Real-time Web Dashboards with Highcharts,https://www.pluralsight.com/courses/real-time-web-dashboards-highcharts,Computer Science,"In this course, we take a fictitious company who has a new web application in which they would like to build a real-time dashboard showing usage. The web application follows a typical structure storing data in MySQL and running on Node.js. With data flowing into our database in real-time, we use Highcharts.js to visualize this data and give our users a view of the activity in the application. You can use this concept to build your own dashboards in your applications and use data to deliver insight to your users.","In this course, we take a fictitious company who has a new web application in which they would like to build a real-time dashboard showing usage. The web application follows a typical structure storing data in MySQL and running on Node.js. With data flowing into our database in real-time, we use Highcharts.js to visualize this data and give our users a view of the activity in the application. You can use this concept to build your own dashboards in your applications and use data to deliver insight to your users.",0,0,0,,4.0,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Wireless Network Penetration Testing Advanced Techniques,https://www.pluralsight.com/courses/wireless-network-penetration-testing-advanced-techniques,Computer Science,"As attackers shift their techniques to attack not only technology but people, it is imperative that you are as vigilant as ever. In this course, Wireless Network Penetration Testing Advanced Techniques, you'll focus on red teaming attacks so that you can identify the weaknesses in your own wireless networks and stop a potential compromise from ever occurring. First, you'll delve into rogue access points and fake captive portals. Next, you'll learn about man-in-the-middle attacks, which can intercept and modify data in transit. Lastly, you'll explore denial-of-service techniques that attackers use to distract incident response teams. By the end of this course, you'll be able to perform a wireless penetration test using advanced techniques, targeting not only technologies, but also people.","As attackers shift their techniques to attack not only technology but people, it is imperative that you are as vigilant as ever. In this course, Wireless Network Penetration Testing Advanced Techniques, you'll focus on red teaming attacks so that you can identify the weaknesses in your own wireless networks and stop a potential compromise from ever occurring. First, you'll delve into rogue access points and fake captive portals. Next, you'll learn about man-in-the-middle attacks, which can intercept and modify data in transit. Lastly, you'll explore denial-of-service techniques that attackers use to distract incident response teams. By the end of this course, you'll be able to perform a wireless penetration test using advanced techniques, targeting not only technologies, but also people.",1,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Maximizing Quality with Visual Studio Team Services Test Hub,https://www.pluralsight.com/courses/maximizing-quality-visual-studio-team-services-test-hub,Computer Science,"The concept of quality in any software project is arguably one of the most important concepts to foster. In Maximizing Quality with Visual Studio Team Services Test Hub, you will learn the skills necessary to take software excellence to the highest level. First, you will learn about software quality and test execution. Next, you will discover advanced topics such as automation testing and mobile device lab testing. Finally, you will explore test execution analytics. By the end of this course, you will learn everything you need to become a high-performing quality engineer using VSTS.","The concept of quality in any software project is arguably one of the most important concepts to foster. In Maximizing Quality with Visual Studio Team Services Test Hub, you will learn the skills necessary to take software excellence to the highest level. First, you will learn about software quality and test execution. Next, you will discover advanced topics such as automation testing and mobile device lab testing. Finally, you will explore test execution analytics. By the end of this course, you will learn everything you need to become a high-performing quality engineer using VSTS.",0,0,0,,4.0,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
AngularJS In-Depth,https://www.pluralsight.com/courses/angularjs-in-depth,Computer Science,"""AngularJS In Action"" author Lukas Ruebbelke dives into AngularJS, an intuitive framework that makes it easy to organize code by incorporates concepts like two-way binding, dependency injection and views which results in very testable code.","""AngularJS In Action"" author Lukas Ruebbelke dives into AngularJS, an intuitive framework that makes it easy to organize code by incorporates concepts like two-way binding, dependency injection and views which results in very testable code.",1,0,0,,4.0,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Angular: First Look,https://www.pluralsight.com/courses/angular-2-first-look,Computer Science,"Hello, and welcome to Angular: First Look, part of the AngularJS Learning Path here at Pluralsight. My name is John Papa, and I’m looking forward to helping you understand the changes that Angular 2 brings, how they compare to Angular 1, and provide an understanding of the architecture and how the core concepts work together to build applications.

Along the way, you’re going to be learning about things like:","Hello, and welcome to Angular: First Look, part of the AngularJS Learning Path here at Pluralsight. My name is John Papa, and I’m looking forward to helping you understand the changes that Angular 2 brings, how they compare to Angular 1, and provide an understanding of the architecture and how the core concepts work together to build applications.

Along the way, you’re going to be learning about things like:",1,0,0,,5.0,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Solving Real World Problems with SQL Server 2016 Query Store,https://www.pluralsight.com/courses/solving-real-world-problems-sql-server-2016-query-store,Computer Science,"Poor database performance is a widespread problem, and as data volumes increase it's only going to get worse. Up until now, identifying the poorly performing queries was challenging and difficult. SQL Server 2016 introduced the Query Store, which automatically tracks query performance. In this course, Solving Real World Problems with SQL Server 2016 Query Store, you'll learn how to solve difficult query performance problems in an easier, more efficient way. This course will show how to identify query performance regressions using the Query Store, how to identify queries using the most resources, and how to track the overall resource consumption at the database level. It'll also show some advanced uses of Query Store, such as upgrade tests and load tests. By the end this course, you’ll be able to use Query Store to identify and resolve what were previously very difficult performance problems.","Poor database performance is a widespread problem, and as data volumes increase it's only going to get worse. Up until now, identifying the poorly performing queries was challenging and difficult. SQL Server 2016 introduced the Query Store, which automatically tracks query performance. In this course, Solving Real World Problems with SQL Server 2016 Query Store, you'll learn how to solve difficult query performance problems in an easier, more efficient way. This course will show how to identify query performance regressions using the Query Store, how to identify queries using the most resources, and how to track the overall resource consumption at the database level. It'll also show some advanced uses of Query Store, such as upgrade tests and load tests. By the end this course, you’ll be able to use Query Store to identify and resolve what were previously very difficult performance problems.",1,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
What’s New in Java 13,https://www.pluralsight.com/courses/whats-new-in-java-13,Computer Science,"Java 13 is already the second release of Java in 2019. In this course, What’s New in Java 13, you'll get an overview of all the important features in Java 13. First, you will learn about API changes, such as updates to the ByteBuffer API. Next, you will discover a preview Java language feature called Text Blocks. Finally, you will look at platform changes, looking at how the JDK reimplements the Socket API and improves upon the Application Class Data Sharing feature. When you're finished with this course, you will be ready to make the most of Java 13 in your own projects.","Java 13 is already the second release of Java in 2019. In this course, What’s New in Java 13, you'll get an overview of all the important features in Java 13. First, you will learn about API changes, such as updates to the ByteBuffer API. Next, you will discover a preview Java language feature called Text Blocks. Finally, you will look at platform changes, looking at how the JDK reimplements the Socket API and improves upon the Application Class Data Sharing feature. When you're finished with this course, you will be ready to make the most of Java 13 in your own projects.",1,0,0,,5.0,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Managing Azure SQL Server Database Performance,https://www.pluralsight.com/courses/managing-azure-sql-server-database-performance,Computer Science,"When we talk about managing and tuning database performance, we know that these tasks used to require expertise and used to be time-consuming. Sometimes we would not achieve the best results in our first, or even second, or third attempt to fix the performance issue.
In this course, Managing Azure SQL Server Database Performance, you will gain the ability to leverage Azure services and features to help you to manage and tune the performance of your Azure SQL databases without requiring expertise and significant efforts from you. These services and features are leveraging Azure Engineers team and artificial intelligence to perform these tasks for you and remove the responsibility from you to perform them. First, you will discover the different hosting options you have available in Azure to host your SQL databases. Next, you will learn the different services and features you have available to allow you to monitor and troubleshoot issues in your databases. Finally, you will explore how to use features, such as Performance Recommendations and Automatic Tuning. When you’re finished with this course, you will have the skills and knowledge of using Azure services and features to manage and tune the performance of your Azure SQL databases.","When we talk about managing and tuning database performance, we know that these tasks used to require expertise and used to be time-consuming. Sometimes we would not achieve the best results in our first, or even second, or third attempt to fix the performance issue.
In this course, Managing Azure SQL Server Database Performance, you will gain the ability to leverage Azure services and features to help you to manage and tune the performance of your Azure SQL databases without requiring expertise and significant efforts from you. These services and features are leveraging Azure Engineers team and artificial intelligence to perform these tasks for you and remove the responsibility from you to perform them. First, you will discover the different hosting options you have available in Azure to host your SQL databases. Next, you will learn the different services and features you have available to allow you to monitor and troubleshoot issues in your databases. Finally, you will explore how to use features, such as Performance Recommendations and Automatic Tuning. When you’re finished with this course, you will have the skills and knowledge of using Azure services and features to manage and tune the performance of your Azure SQL databases.",2,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Accessing SQL Server Databases from Windows PowerShell,https://www.pluralsight.com/courses/sql-server-databases-powershell,Computer Science,"PowerShell is an awesome tool, and as an IT pro or a Developer you probably want to use its powerful automation potential to automate your own tasks. SQL Server is the database software of choice for organizations running in the Microsoft ecosystem. Instead of storing information from your PowerShell scripts in CSV or text files, you can store this information into a SQL Database and then use SQL Server's powerful reporting tools to create beautiful looking reports and historical data. In this course, Accessing SQL Server Databases from Windows PowerShell, you'll learn how to use PowerShell to read and write data from/to a SQL Server database. First, you'll discover how to get the required PowerShell Module and how to connect to both a local and a remote SQL Server. Next, you'll explore how to use PowerShell to read data from a SQL Table. Finally, you'll learn how to use PowerShell to write information to an existing, or a brand-new SQL database. When you're finished with this course, you'll have the skills and knowledge of PowerShell needed to access SQL Server databases from PowerShell.","PowerShell is an awesome tool, and as an IT pro or a Developer you probably want to use its powerful automation potential to automate your own tasks. SQL Server is the database software of choice for organizations running in the Microsoft ecosystem. Instead of storing information from your PowerShell scripts in CSV or text files, you can store this information into a SQL Database and then use SQL Server's powerful reporting tools to create beautiful looking reports and historical data. In this course, Accessing SQL Server Databases from Windows PowerShell, you'll learn how to use PowerShell to read and write data from/to a SQL Server database. First, you'll discover how to get the required PowerShell Module and how to connect to both a local and a remote SQL Server. Next, you'll explore how to use PowerShell to read data from a SQL Table. Finally, you'll learn how to use PowerShell to write information to an existing, or a brand-new SQL database. When you're finished with this course, you'll have the skills and knowledge of PowerShell needed to access SQL Server databases from PowerShell.",0,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
What's New in SQL Server 2016 Integration Services,https://www.pluralsight.com/courses/sql-server-2016-integration-services,Computer Science,"The SQL Server 2016 version of Integration Services includes many new features. In this course, What's New in SQL Server 2016 Integration Services, you'll explore all of those latest features in great detail. First, you'll learn how to use new control flow tasks and data flow components in Integration Services packages. Next, you'll discover how to configure Integration Services, set up packages to use SQL Server high availability and data encryption features, and to perform data integration with the Azure platform. Finally, you'll dive into learning about the new deployment and logging options. By the end of this course, you'll have a clear understanding of what's new in Integration Services and how to start using the features that matter most to you.","The SQL Server 2016 version of Integration Services includes many new features. In this course, What's New in SQL Server 2016 Integration Services, you'll explore all of those latest features in great detail. First, you'll learn how to use new control flow tasks and data flow components in Integration Services packages. Next, you'll discover how to configure Integration Services, set up packages to use SQL Server high availability and data encryption features, and to perform data integration with the Azure platform. Finally, you'll dive into learning about the new deployment and logging options. By the end of this course, you'll have a clear understanding of what's new in Integration Services and how to start using the features that matter most to you.",1,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Scraping Your First Web Page with Python,https://www.pluralsight.com/courses/scraping-first-web-page-python,Computer Science,"Web scraping is an important technique that is widely used as the first step in many workflows in data mining, information retrieval, and text-based machine learning. In this course, Scraping your First Web Page with Python, you will gain the ability to apply different scraping techniques including Beautiful Soup, and Scrapy. First, you will learn and use various HTTP client libraries such as Requests, httplib2, and urllib to download HTML content. Next, you will discover how Beautiful Soup is an extremely popular Python library that does better than regex in important ways. You will see how Beautiful Soup fixes up badly formed HTML, and constructs a nice parse tree that can be traversed and queried. Finally, you will add to your toolkit the knowledge of Scrapy, which is a full-fledged web scraping framework that combines the steps of retrieving and parsing web content and does so at production-scale. When you’re finished with this course, you will have the skills and knowledge to identify the relative strengths and use-cases of different web retrieval and scraping technologies such as regular expressions, Beautiful Soup, and Scrapy.","Web scraping is an important technique that is widely used as the first step in many workflows in data mining, information retrieval, and text-based machine learning. In this course, Scraping your First Web Page with Python, you will gain the ability to apply different scraping techniques including Beautiful Soup, and Scrapy. First, you will learn and use various HTTP client libraries such as Requests, httplib2, and urllib to download HTML content. Next, you will discover how Beautiful Soup is an extremely popular Python library that does better than regex in important ways. You will see how Beautiful Soup fixes up badly formed HTML, and constructs a nice parse tree that can be traversed and queried. Finally, you will add to your toolkit the knowledge of Scrapy, which is a full-fledged web scraping framework that combines the steps of retrieving and parsing web content and does so at production-scale. When you’re finished with this course, you will have the skills and knowledge to identify the relative strengths and use-cases of different web retrieval and scraping technologies such as regular expressions, Beautiful Soup, and Scrapy.",0,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Azure SQL Database: Diagnosing Performance Issues with DMVs,https://www.pluralsight.com/courses/azure-sql-database-diagnosing-performance-issues-dmvs,Computer Science,"It is very common for Azure SQL Databases to have workload performance problems. In this course, Azure SQL Database: Diagnosing Performance Issues with DMVs, you will learn how to use a variety of DMV queries to find performance and configuration information in Azure SQL Database. First, you will see how to diagnose and fix configuration issues at the database level. Next, you will discover how to diagnose and fix performance issues related to CPU and workload activity. Finally, you will explore how to find and fix issues related to storage and memory. When you are finished with this course, you will have the skills and knowledge to use these DMV queries to increase the performance and stability of your workload on Azure SQL Database.","It is very common for Azure SQL Databases to have workload performance problems. In this course, Azure SQL Database: Diagnosing Performance Issues with DMVs, you will learn how to use a variety of DMV queries to find performance and configuration information in Azure SQL Database. First, you will see how to diagnose and fix configuration issues at the database level. Next, you will discover how to diagnose and fix performance issues related to CPU and workload activity. Finally, you will explore how to find and fix issues related to storage and memory. When you are finished with this course, you will have the skills and knowledge to use these DMV queries to increase the performance and stability of your workload on Azure SQL Database.",1,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Secure Coding: Preventing Insufficient Logging and Monitoring,https://www.pluralsight.com/courses/secure-coding-preventing-insufficient-logging-monitoring,Computer Science,"It is extremely important for the security of your company to know what's currently happening to your application. This can be achieved by proper application logging and monitoring. In this course, Secure Coding: Preventing Insufficient Logging & Monitoring, you will learn what to think of when setting up logging and monitoring for applications. First, You will learn what is meant with the risk of insufficient logging and monitoring. Next, you'll explore what your application should and shouldn't log. Finally, you'll discover how to ensure and improve the quality of log files. When you're finished with this course, you'll have all the application logging and monitoring skills and knowledge needed to detect (future) security incidents on time.","It is extremely important for the security of your company to know what's currently happening to your application. This can be achieved by proper application logging and monitoring. In this course, Secure Coding: Preventing Insufficient Logging & Monitoring, you will learn what to think of when setting up logging and monitoring for applications. First, You will learn what is meant with the risk of insufficient logging and monitoring. Next, you'll explore what your application should and shouldn't log. Finally, you'll discover how to ensure and improve the quality of log files. When you're finished with this course, you'll have all the application logging and monitoring skills and knowledge needed to detect (future) security incidents on time.",1,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Secure Coding: Using Components with Known Vulnerabilities,https://www.pluralsight.com/courses/secure-coding-using-components-known-vulnerabilities,Computer Science,"Do you know if old components you are using are up to date, or contain published vulnerabilities? This course teaches you all about how to reduce the risk when using third-party components. First, you will learn about how to combine the abundance of open source software and component re-use. Next, you will discover how to achieve faster time to market with a plethora of languages, frameworks and package managers. Finally, you will learn about the patch management process. By the end of this course, you will know how to take a methodical approach towards reducing the risk, from installation and versioning all the way to virtual patching and software composition analysis.","Do you know if old components you are using are up to date, or contain published vulnerabilities? This course teaches you all about how to reduce the risk when using third-party components. First, you will learn about how to combine the abundance of open source software and component re-use. Next, you will discover how to achieve faster time to market with a plethora of languages, frameworks and package managers. Finally, you will learn about the patch management process. By the end of this course, you will know how to take a methodical approach towards reducing the risk, from installation and versioning all the way to virtual patching and software composition analysis.",1,0,0,,4.5,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
Building a Full Stack App with React 16 and Express 4,https://www.pluralsight.com/courses/react-express-full-stack-app-building,Computer Science,"Making scalable, responsive websites with a secure server component is one of the most daunting tasks in web development. In this course, Building a Full Stack Application with React and Express, you will gain the ability to build high-performance React components and a powerful, secure server, and to link them together with a state-of-the-art database.
First, you will learn to build a front-end application using React, Redux, and Webpack. Next, you will develop a server and database component using Express and MongoDB. Finally, you will couple the two elements together using Redux Saga and Axios.
When you are finished with this course, you will have the skills and knowledge of JavaScript, React, and Express development needed to build full stack applications from scratch or to integrate seamlessly into most Node.js-based software teams.
Software required: GIT, Node.JS, IDE.","Making scalable, responsive websites with a secure server component is one of the most daunting tasks in web development. In this course, Building a Full Stack Application with React and Express, you will gain the ability to build high-performance React components and a powerful, secure server, and to link them together with a state-of-the-art database.
First, you will learn to build a front-end application using React, Redux, and Webpack. Next, you will develop a server and database component using Express and MongoDB. Finally, you will couple the two elements together using Redux Saga and Axios.
When you are finished with this course, you will have the skills and knowledge of JavaScript, React, and Express development needed to build full stack applications from scratch or to integrate seamlessly into most Node.js-based software teams.
Software required: GIT, Node.JS, IDE.",2,0,0,,4.0,Rs 1499/- per month,English,English,Pluralsight,Pluralsight,https://www.pluralsight.com/content/dam/pluralsight-creative-team/creative_portfolio/brand_strategic_refresh2022program/brand_strategic_refreshcreativeexploration2022project/final/pluralsight/horizontal/png/Pluralsight-Logo-Horizontal-ColorWhite-Fill.png
