Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
Introduction to Azure database administration,https://learn.microsoft.com/en-us/training/paths/introduction-to-azure-database-administration/,Computer Science,Introduction to Azure database administration,Introduction to Azure database administration,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Graph Fundamentals,https://learn.microsoft.com/en-us/training/paths/m365-msgraph-fundamentals/,Computer Science,New to Microsoft Graph? Microsoft Graph Fundamentals is a multi-part series that teaches you basic concepts of Microsoft Graph. It will guide you with hands-on exercises on how to use Microsoft Graph API requests to start developing or enhancing your app…,New to Microsoft Graph? Microsoft Graph Fundamentals is a multi-part series that teaches you basic concepts of Microsoft Graph. It will guide you with hands-on exercises on how to use Microsoft Graph API requests to start developing or enhancing your app…,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Implement Windows Server IaaS VM networking,https://learn.microsoft.com/en-us/training/paths/implement-windows-server-iaas-virtual-machine-networking/,Computer Science,"In this learning path, you’ll learn about Azure IaaS networking and identity. After completing the learning path, you’ll be able to implement IP addressing, manage DNS, and deploy and manage domain controllers in Azure.","In this learning path, you’ll learn about Azure IaaS networking and identity. After completing the learning path, you’ll be able to implement IP addressing, manage DNS, and deploy and manage domain controllers in Azure.",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Create an enterprise-scale architecture in Azure,https://learn.microsoft.com/en-us/training/paths/enterprise-scale-architecture/,Computer Science,Explore how to create Azure landing zone architecture at enterprise scale.,Explore how to create Azure landing zone architecture at enterprise scale.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Define an AI strategy to create business value across industries,https://learn.microsoft.com/en-us/training/paths/ai-strategy-for-business-value/,Computer Science,"Learn to develop an enterprise AI strategy to create business value in manufacturing, healthcare, financial services, retail, education, and Government.","Learn to develop an enterprise AI strategy to create business value in manufacturing, healthcare, financial services, retail, education, and Government.",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Manage insider risk in Microsoft 365,https://learn.microsoft.com/en-us/training/paths/m365-compliance-insider/,Computer Science,"Insider threats and risks from illegal, inappropriate, unauthorized, or unethical behavior and actions are a major issue for all companies and can easily go undetected until it is too late. From IP theft to data leaks to many other scenarios, protecting…","Insider threats and risks from illegal, inappropriate, unauthorized, or unethical behavior and actions are a major issue for all companies and can easily go undetected until it is too late. From IP theft to data leaks to many other scenarios, protecting…",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Write advanced Transact-SQL queries,https://learn.microsoft.com/en-us/training/paths/write-advanced-transact-sql-queries/,Computer Science,Write advanced Transact-SQL queries,Write advanced Transact-SQL queries,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Protect enterprise information with Microsoft 365,https://learn.microsoft.com/en-us/training/paths/m365-compliance-information/,Computer Science,"Protecting and securing your organization's information is more challenging than ever. The **Protect enterprise information with Microsoft 365** learning path discusses how to protect your sensitive information from accidental oversharing or misuse, how…","Protecting and securing your organization's information is more challenging than ever. The **Protect enterprise information with Microsoft 365** learning path discusses how to protect your sensitive information from accidental oversharing or misuse, how…",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Manage your Microsoft 365 security services,https://learn.microsoft.com/en-us/training/paths/manage-your-microsoft-365-security-services/,Computer Science,Manage your Microsoft 365 security services,Manage your Microsoft 365 security services,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Implement threat intelligence in Microsoft 365,https://learn.microsoft.com/en-us/training/paths/implement-microsoft-365-threat-intelligence/,Computer Science,Implement threat intelligence in Microsoft 365,Implement threat intelligence in Microsoft 365,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Provision IoT devices at scale by using the Device Provisioning Service,https://learn.microsoft.com/en-us/training/paths/provision-iot-devices-scale-use-device/,Computer Science,Provision IoT devices at scale by using the Device Provisioning Service,Provision IoT devices at scale by using the Device Provisioning Service,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Discover the role of Python in space exploration,https://learn.microsoft.com/en-us/training/paths/introduction-python-space-exploration-nasa/,Computer Science,"Get an introduction to Python, and be inspired to learn, discover, and create using Python-based data science and machine learning to help generate knowledge about the world beyond Earth.","Get an introduction to Python, and be inspired to learn, discover, and create using Python-based data science and machine learning to help generate knowledge about the world beyond Earth.",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Windows Server file servers and storage management,https://learn.microsoft.com/en-us/training/paths/windows-server-file-servers-storage-management/,Computer Science,Windows Server file servers and storage management,Windows Server file servers and storage management,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Manage an Azure Cosmos DB SQL API solution using DevOps practices,https://learn.microsoft.com/en-us/training/paths/manage-cosmos-db-sql-api-solution-using-devops-practices/,Computer Science,Manage an Azure Cosmos DB SQL API solution using DevOps practices,Manage an Azure Cosmos DB SQL API solution using DevOps practices,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Prepare for device management in Microsoft 365,https://learn.microsoft.com/en-us/training/paths/prepare-for-device-management-microsoft-365/,Computer Science,Prepare for device management in Microsoft 365,Prepare for device management in Microsoft 365,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Windows Server Hyper-V and Virtualization,https://learn.microsoft.com/en-us/training/paths/windows-server-hyper-v-virtualization/,Computer Science,Windows Server Hyper-V and Virtualization,Windows Server Hyper-V and Virtualization,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Implement Windows Server high availability,https://learn.microsoft.com/en-us/training/paths/implement-windows-server-high-availability/,Computer Science,Implement Windows Server high availability,Implement Windows Server high availability,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Create server-side programming constructs in Azure Cosmos DB SQL API,https://learn.microsoft.com/en-us/training/paths/create-server-side-programming-azure-cosmos-db-sql-api/,Computer Science,Create server-side programming constructs in Azure Cosmos DB SQL API,Create server-side programming constructs in Azure Cosmos DB SQL API,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Endpoint Manager planning and guidance,https://learn.microsoft.com/en-us/training/paths/endpoint-manager-guidance/,Computer Science,This learning path helps you plan and set up your endpoint management environment.,This learning path helps you plan and set up your endpoint management environment.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Windows Server Network Infrastructure,https://learn.microsoft.com/en-us/training/paths/windows-server-network-infrastructure/,Computer Science,Windows Server Network Infrastructure,Windows Server Network Infrastructure,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Implement a data modeling and partitioning strategy for Azure Cosmos DB SQL API,https://learn.microsoft.com/en-us/training/paths/implement-modeling-partitioning-azure-cosmos-db-sql-api/,Computer Science,Implement a data modeling and partitioning strategy for Azure Cosmos DB SQL API,Implement a data modeling and partitioning strategy for Azure Cosmos DB SQL API,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
"Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft compliance solutions",https://learn.microsoft.com/en-us/training/paths/describe-capabilities-of-microsoft-compliance-solutions/,Computer Science,"Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft compliance solutions","Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft compliance solutions",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-104: Deploy and manage Azure compute resources,https://learn.microsoft.com/en-us/training/paths/az-104-manage-compute-resources/,Computer Science,Learn how to deploy and configure Azure compute resources and prepare for Exam AZ-104: Microsoft Azure Administrator.,Learn how to deploy and configure Azure compute resources and prepare for Exam AZ-104: Microsoft Azure Administrator.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Implement infrastructure as a service solutions,https://learn.microsoft.com/en-us/training/paths/az-204-implement-iaas-solutions/,Computer Science,AZ-204: Implement infrastructure as a service solutions,AZ-204: Implement infrastructure as a service solutions,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Implement secure cloud solutions,https://learn.microsoft.com/en-us/training/paths/az-204-implement-secure-cloud-solutions/,Computer Science,AZ-204: Implement secure cloud solutions,AZ-204: Implement secure cloud solutions,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Implement user authentication and authorization,https://learn.microsoft.com/en-us/training/paths/az-204-implement-authentication-authorization/,Computer Science,AZ-204: Implement user authentication and authorization,AZ-204: Implement user authentication and authorization,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Store data in Azure,https://learn.microsoft.com/en-us/training/paths/store-data-in-azure/,Computer Science,"This learning path gets you started with the basics of storage management in Azure, Storage Account creation, and choices for data storage.","This learning path gets you started with the basics of storage management in Azure, Storage Account creation, and choices for data storage.",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Integrate caching and content delivery within solutions,https://learn.microsoft.com/en-us/training/paths/az-204-integrate-caching-content-delivery-within-solutions/,Computer Science,AZ-204: Integrate caching and content delivery within solutions,AZ-204: Integrate caching and content delivery within solutions,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Implement API Management,https://learn.microsoft.com/en-us/training/paths/az-204-implement-api-management/,Computer Science,AZ-204: Implement API Management,AZ-204: Implement API Management,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Get started with Azure DevOps,https://learn.microsoft.com/en-us/training/paths/evolve-your-devops-practices/,Computer Science,"In this learning path, find out how Azure DevOps enables transparency and cooperation with continuous delivery and deployment for your development lifecycle.","In this learning path, find out how Azure DevOps enables transparency and cooperation with continuous delivery and deployment for your development lifecycle.",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Instrument solutions to support monitoring and logging,https://learn.microsoft.com/en-us/training/paths/az-204-instrument-solutions-support-monitoring-logging/,Computer Science,AZ-204: Instrument solutions to support monitoring and logging,AZ-204: Instrument solutions to support monitoring and logging,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Develop message-based solutions,https://learn.microsoft.com/en-us/training/paths/az-204-develop-message-based-solutions/,Computer Science,AZ-204: Develop message-based solutions,AZ-204: Develop message-based solutions,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure AI Fundamentals: Explore decision support,https://learn.microsoft.com/en-us/training/paths/explore-fundamentals-of-decision-support/,Computer Science,Microsoft Azure AI Fundamentals: Explore decision support,Microsoft Azure AI Fundamentals: Explore decision support,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure AI Fundamentals: Explore knowledge mining,https://learn.microsoft.com/en-us/training/paths/explore-fundamentals-of-knowledge-mining/,Computer Science,Microsoft Azure AI Fundamentals: Explore knowledge mining,Microsoft Azure AI Fundamentals: Explore knowledge mining,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-500 part-1: Manage Identity and Access,https://learn.microsoft.com/en-us/training/paths/manage-identity-access/,Computer Science,AZ-500 part-1: Manage Identity and Access,AZ-500 part-1: Manage Identity and Access,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Develop event-based solutions,https://learn.microsoft.com/en-us/training/paths/az-204-develop-event-based-solutions/,Computer Science,AZ-204: Develop event-based solutions,AZ-204: Develop event-based solutions,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Build .NET applications with C#,https://learn.microsoft.com/en-us/training/paths/build-dotnet-applications-csharp/,Computer Science,".NET is a free, cross-platform, open source developer platform for building many different types of applications. With .NET, you can use multiple languages, editors, and libraries to build for web, mobile, desktop, games, and IoT.",".NET is a free, cross-platform, open source developer platform for building many different types of applications. With .NET, you can use multiple languages, editors, and libraries to build for web, mobile, desktop, games, and IoT.",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-400: Get started on a DevOps transformation journey,https://learn.microsoft.com/en-us/training/paths/az-400-get-started-devops-transformation-journey/,Computer Science,AZ-400: Get started on a DevOps transformation journey,AZ-400: Get started on a DevOps transformation journey,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Prepare for AI engineering,https://learn.microsoft.com/en-us/training/paths/prepare-for-ai-engineering/,Computer Science,Prepare for AI engineering,Prepare for AI engineering,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Manage identity and access in Azure Active Directory,https://learn.microsoft.com/en-us/training/paths/manage-identity-and-access/,Computer Science,"Learn how to work with subscriptions, users, and groups by configuring Microsoft Azure Active Directory for workloads.","Learn how to work with subscriptions, users, and groups by configuring Microsoft Azure Active Directory for workloads.",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Data integration at scale with Azure Data Factory or Azure Synapse Pipeline,https://learn.microsoft.com/en-us/training/paths/data-integration-scale-azure-data-factory/,Computer Science,Data integration at scale with Azure Data Factory or Azure Synapse Pipeline,Data integration at scale with Azure Data Factory or Azure Synapse Pipeline,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure AI Fundamentals: Get started with artificial intelligence,https://learn.microsoft.com/en-us/training/paths/get-started-with-artificial-intelligence-on-azure/,Computer Science,Microsoft Azure AI Fundamentals: Get started with artificial intelligence,Microsoft Azure AI Fundamentals: Get started with artificial intelligence,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-104: Prerequisites for Azure administrators,https://learn.microsoft.com/en-us/training/paths/az-104-administrator-prerequisites/,Computer Science,Learn the basic concepts you'll need to know as an Azure administrator and prepare for Exam AZ-104: Microsoft Azure Administrator.,Learn the basic concepts you'll need to know as an Azure administrator and prepare for Exam AZ-104: Microsoft Azure Administrator.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-104: Manage identities and governance in Azure,https://learn.microsoft.com/en-us/training/paths/az-104-manage-identities-governance/,Computer Science,Learn how to manage identities and governance in Azure and prepare for Exam AZ-104: Microsoft Azure Administrator.,Learn how to manage identities and governance in Azure and prepare for Exam AZ-104: Microsoft Azure Administrator.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure Data Fundamentals: Explore relational data in Azure,https://learn.microsoft.com/en-us/training/paths/azure-data-fundamentals-explore-relational-data/,Computer Science,Microsoft Azure Data Fundamentals: Explore relational data in Azure,Microsoft Azure Data Fundamentals: Explore relational data in Azure,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
"Microsoft Security, Compliance, and Identity Fundamentals: Describe the concepts of security, compliance, and identity",https://learn.microsoft.com/en-us/training/paths/describe-concepts-of-security-compliance-identity/,Computer Science,"Microsoft Security, Compliance, and Identity Fundamentals: Describe the concepts of security, compliance, and identity","Microsoft Security, Compliance, and Identity Fundamentals: Describe the concepts of security, compliance, and identity",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure Data Fundamentals: Explore non-relational data in Azure,https://learn.microsoft.com/en-us/training/paths/azure-data-fundamentals-explore-non-relational-data/,Computer Science,Microsoft Azure Data Fundamentals: Explore non-relational data in Azure,Microsoft Azure Data Fundamentals: Explore non-relational data in Azure,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
"Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft Identity and access management solutions",https://learn.microsoft.com/en-us/training/paths/describe-capabilities-of-microsoft-identity-access/,Computer Science,"Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft Identity and access management solutions","Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft Identity and access management solutions",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure Data Fundamentals: Explore modern data warehouse analytics in Azure,https://learn.microsoft.com/en-us/training/paths/azure-data-fundamentals-explore-data-warehouse-analytics/,Computer Science,Microsoft Azure Data Fundamentals: Explore modern data warehouse analytics in Azure,Microsoft Azure Data Fundamentals: Explore modern data warehouse analytics in Azure,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Azure for the Data Engineer,https://learn.microsoft.com/en-us/training/paths/azure-for-the-data-engineer/,Computer Science,This learning path guides data engineers through the evolving benefits your organization gains with Azure cloud data platform technologies.,This learning path guides data engineers through the evolving benefits your organization gains with Azure cloud data platform technologies.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure AI Fundamentals: Explore computer vision,https://learn.microsoft.com/en-us/training/paths/explore-computer-vision-microsoft-azure/,Computer Science,Microsoft Azure AI Fundamentals: Explore computer vision,Microsoft Azure AI Fundamentals: Explore computer vision,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Create Azure App Service web apps,https://learn.microsoft.com/en-us/training/paths/create-azure-app-service-web-apps/,Computer Science,AZ-204: Create Azure App Service web apps,AZ-204: Create Azure App Service web apps,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
"Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft security solutions",https://learn.microsoft.com/en-us/training/paths/describe-capabilities-of-microsoft-security-solutions/,Computer Science,"Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft security solutions","Microsoft Security, Compliance, and Identity Fundamentals: Describe the capabilities of Microsoft security solutions",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Azure for Researchers part 1: Introduction to Cloud Computing,https://learn.microsoft.com/en-us/training/paths/researcher-introduction-to-cloud-computing/,Computer Science,"When you're working on research projects, it is helpful to have a basic understanding of cloud computing concepts. In this learning path, you'll study the general terminology and services that of cloud computing, which should be useful to you when you're…","When you're working on research projects, it is helpful to have a basic understanding of cloud computing concepts. In this learning path, you'll study the general terminology and services that of cloud computing, which should be useful to you when you're…",Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-104: Monitor and back up Azure resources,https://learn.microsoft.com/en-us/training/paths/az-104-monitor-backup-resources/,Computer Science,Learn how to monitor and back up Azure resources and prepare for Exam AZ-104: Microsoft Azure Administrator.,Learn how to monitor and back up Azure resources and prepare for Exam AZ-104: Microsoft Azure Administrator.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure AI Fundamentals: Explore natural language processing,https://learn.microsoft.com/en-us/training/paths/explore-natural-language-processing/,Computer Science,Microsoft Azure AI Fundamentals: Explore natural language processing,Microsoft Azure AI Fundamentals: Explore natural language processing,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-104: Implement and manage storage in Azure,https://learn.microsoft.com/en-us/training/paths/az-104-manage-storage/,Computer Science,Learn how to manage storage in Azure and prepare for Exam AZ-104: Microsoft Azure Administrator.,Learn how to manage storage in Azure and prepare for Exam AZ-104: Microsoft Azure Administrator.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Develop solutions that use Blob storage,https://learn.microsoft.com/en-us/training/paths/develop-solutions-that-use-blob-storage/,Computer Science,AZ-204: Develop solutions that use Blob storage,AZ-204: Develop solutions that use Blob storage,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
AZ-204: Implement Azure Functions,https://learn.microsoft.com/en-us/training/paths/implement-azure-functions/,Computer Science,AZ-204: Implement Azure Functions,AZ-204: Implement Azure Functions,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure Fundamentals: Describe core Azure concepts,https://learn.microsoft.com/en-us/training/paths/microsoft-azure-fundamentals-describe-cloud-concepts/,Computer Science,This learning path provides you with an introduction to the basics of Azure cloud computing and Azure architecture. Prepare for AZ-900.,This learning path provides you with an introduction to the basics of Azure cloud computing and Azure architecture. Prepare for AZ-900.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
Microsoft Azure Fundamentals: Describe core solutions and management tools on Azure,https://learn.microsoft.com/en-us/training/paths/describe-azure-management-governance/,Computer Science,Learn how to choose the best services from Azure to build and manage cloud solutions. Prepare for AZ-900.,Learn how to choose the best services from Azure to build and manage cloud solutions. Prepare for AZ-900.,Introductory,0,1,0,4.045454545454546,0,English,English,Microsoft,Microsoft,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31
